portion	naivProd	naivCons	fairProd	fairCons
6011	9.80754E-5	8.15773E-4	0.0032695517999999997	0.0049676068
6012	2.94584E-4	0.005952241400000001	0.0043672506	7.7958E-6
6013	0.0021922802	0.0011861034	0.0029559896000000002	0.003685687
6014	1.8118220000000002E-4	0.00422589	6.672E-6	0.0074644192
6015	0.0027986752	0.0033726717999999997	0.004703123599999999	0.0044963802
6016	6.834171999999999E-4	0.0010695776000000001	1.858834E-4	0.002106995
6017	0.00267434	8.730061999999999E-4	0.0036060406000000002	0.0046060442
6018	0.0013614673999999998	0.0010663302	0.0126000422	0.0021492126
6019	0.0026725487999999997	4.6614E-6	0.0022284732	0.0038658846
6020	1.58222E-5	3.138452E-4	0.0054193888	0.0065485488
6021	0.0011623926000000001	0.009528098	0.0011259421999999999	0.0106542048
6022	9.568799999999999E-6	0.0055603888	0.0038769142	0.0125698584
6023	0.0029106638	0.001615505	6.4608E-6	0.0012752132
6024	0.0054799612	9.205656E-4	0.0022334356	0.0037542184
6025	4.026368E-4	2.0036E-5	0.0051885834	0.0022725377999999997
6026	0.0042792814	0.0050300232	4.906522E-4	0.0031129262000000003
6027	0.00221848	1.68182E-5	0.0106912434	7.415228E-4
6028	7.994336E-4	0.0056706354	0.0050853732	0.0015051386
6029	0.0018171798	4.77013E-4	0.007120654	7.6866E-6
6030	0.005426078	0.0021873042000000002	0.0047994918	0.004410011
6031	7.985936E-4	6.8465E-4	0.005007544599999999	0.0045241338
6032	4.6482559999999997E-4	0.0016134446	0.0076652484000000005	0.0016934932
6033	0.0036455134	2.5686400000000002E-5	0.0014938672	0.0065486774
6034	0.0022917604	7.42069E-4	0.0012644972	0.0033945006
6035	5.544144000000001E-4	8.804748000000001E-4	0.0017117276000000001	0.0042388828
6036	0.0017867916	0.0015237984	0.0026486886	0.0022172692
6037	1.07994E-5	0.010629973	8.254464E-4	0.0023999676
6038	0.0013547053999999998	0.003195503	0.005960819599999999	4.879E-6
6039	0.0013852842	0.0090770228	0.009075347800000001	0.003166614
6040	0.003364406	0.007350596	8.992475999999999E-4	1.4666E-5
6041	0.001796154	0.006180067599999999	0.0014306402	7.61664E-4
6042	1.48554E-5	0.0032883184	0.0058924984000000005	0.0050666512
6043	0.0014267256	0.00550394	0.0022141058	0.0021377776
6044	0.0012839924	1.4613E-5	0.0040617178	0.0071510196
6045	0.0017466128	0.0034010128	4.8172E-6	0.002410046
6046	0.0033302454	0.0040087022	0.004156636799999999	0.0034086806
6047	0.0042041442	0.0052685918	0.0043768382	0.0033741042000000002
6048	8.691991999999999E-4	0.0019485702	0.0070934318	0.0049896434
6049	6.292606E-4	6.458974E-4	0.0055261982000000005	4.4853579999999996E-4
6050	0.0011647424	0.0010386066	0.0023373256	0.0036331927999999998
6051	5.01844E-4	3.999354E-4	0.0070525477999999996	0.0137660852
6052	0.0021711447999999997	0.0024237222	0.0042795616	0.0010445378
6053	0.0013444022	0.0027021498	0.0033541856	0.008038572400000001
6054	0.0035770292000000003	0.00135288	0.0040855792	0.0012342424
6055	0.0051821142	0.0025953722000000004	0.005960636	0.0100750108
6056	5.873914000000001E-4	0.0033977602	2.657212E-4	0.0028190136
6057	0.003028422	0.0027793768	0.005947780400000001	1.75981E-4
6058	2.26456E-5	3.588518E-4	3.029934E-4	1.15368E-5
6059	0.001562905	1.692098E-4	0.0046272024000000005	0.0059413312
6060	0.00401458	0.0021832176	7.049174E-4	0.0047040604000000005
6061	0.0036319454	0.0030275942000000003	0.0040545606	0.0019300933999999998
6062	0.0029303258	0.0029548034	0.0028092122000000002	0.0024343437999999997
6063	5.835898000000001E-4	0.001432998	0.0036073022000000002	0.0046128038
6064	0.0020856916	0.0026639044	0.0012896638	0.0067321764000000004
6065	0.0039553854	0.0045690266	0.0026137974	8.1599E-5
6066	0.002141668	7.032124000000001E-4	0.006654078599999999	0.0029499877999999997
6067	0.002515671	0.0047188042	0.0045729288	0.004111454
6068	0.003915558	0.0034349887999999998	9.505271999999999E-4	0.0023485366000000002
6069	0.0012071068	0.0027864382	0.0074855572	0.0078040842
6070	7.450642E-4	0.0016075638	0.007349739	5.083222E-4
6071	3.137104E-4	0.0055985558	0.001978979	0.0106010458
6072	0.0029899512000000003	6.29828E-4	0.0039079928	0.001798244
6073	4.076218E-4	9.093991999999999E-4	0.0013085828	0.0041880058
6074	3.712594E-4	2.88342E-5	0.0041828394	0.005477906
6075	8.993548E-4	0.002016085	0.0093186326	0.0124801932
6076	4.0652820000000004E-4	0.0010641732	0.0055447716	0.0080243764
6077	0.0035071272	1.6102E-5	0.0028682992	4.673326E-4
6078	8.602956E-4	4.380284E-4	0.0082156024	0.0016483528000000001
6079	6.8934E-6	0.0017568363999999998	0.0025867057999999997	4.85766E-4
6080	0.0016647276000000002	0.0028168072000000002	0.0054663534	8.356334E-4
6081	6.2532E-6	0.0010526976	0.0050524106	0.0019785486
6082	0.005413462599999999	0.004003394	0.0086624278	0.007377964
6083	1.647988E-4	9.533861999999999E-4	0.0020085668	0.005096459
6084	0.0026247493999999997	1.2911E-5	0.0019401442	0.0015861168
6085	9.4748E-6	0.00137192	0.00184916	0.005987444400000001
6086	0.0039182222	1.2592E-5	0.0037670136000000003	0.00239768
6087	0.0068751357999999995	0.001109092	7.168442E-4	0.0065829204
6088	7.250204000000001E-4	0.0013912698	0.001883656	4.824826E-4
6089	9.621399999999999E-6	0.001209527	0.0124678842	0.0042515414
6090	0.0029958237999999997	0.001483649	0.0033421778	0.0050725862000000005
6091	1.10566E-5	8.726474000000001E-4	0.0041002714	0.009763590400000001
6092	6.8436E-6	0.0013370376000000001	0.0015592116	0.0023406618
6093	0.001025775	0.0018226432	0.004247029	1.442476E-4
6094	5.108666E-4	0.0054897976	0.004768571599999999	0.0029092644
6095	0.0074033244	0.003093148	0.0022506488	0.0030521332000000003
6096	0.0040303452	0.0019433338	0.0025344796000000003	4.0446E-6
6097	0.0010733728	0.001239436	0.0043564616	0.002688411
6098	0.0059273102	0.0010432546	0.001237656	9.470078000000001E-4
6099	0.0015172832	7.6228E-4	0.0028886854	0.0083491876
6100	0.0030220676	3.22226E-5	2.265976E-4	1.37932E-5
6101	2.92486E-5	2.67806E-5	0.004288162	0.0032471172000000004
6102	0.004263279599999999	9.73597E-4	0.007404371599999999	0.0051462596
6103	0.0015502793999999998	0.0012208516	0.0027341722	0.0033522622
6104	4.528884E-4	0.0011336681999999999	0.0024877977999999998	0.004671057
6105	0.0011847032	0.0087335002	0.0040098198	0.004719434400000001
6106	0.0015431394	3.6551540000000004E-4	0.0019006318000000001	0.0012207014
6107	2.814248E-4	0.0042817354	0.0017380158000000001	7.069082E-4
6108	0.0025942476000000003	0.0057336944	0.0024435617999999997	0.0015325876000000002
6109	0.004787120400000001	0.00150193	0.005162831	4.215724E-4
6110	0.0043682812	3.3176420000000003E-4	0.002146206	9.518015999999999E-4
6111	0.00120677	1.8848360000000002E-4	0.0036079007999999997	0.0018993982
6112	0.0026784166	2.73112E-4	0.0021751272000000003	0.0017569418
6113	0.0066066744	0.0081257104	0.0017545086	0.0047183568
6114	0.002189632	0.0018467242	0.0019734454	0.0078666494
6115	0.0036190218	0.002207831	0.0065362126	0.0081015586
6116	0.004274134	0.002961407	0.0081681576	0.0010130544000000001
6117	0.0122353606	0.0042282702	0.0078137352	0.0109650244
6118	0.007182149200000001	0.0022834328	0.0019066821999999999	4.845294E-4
6119	1.32752E-4	0.0043498446	0.006626448599999999	0.009469409199999999
6120	0.0029519052000000004	0.0036673064	0.005961527	0.0032220084
6121	0.0023879608	0.0032662602	0.0012409876	0.0037841302
6122	3.177366E-4	0.002848422	0.0074291107999999995	0.010783457199999999
6123	0.002356284	0.002003543	0.0034095128	3.7748000000000003E-6
6124	1.680196E-4	0.0051231496	0.002238127	0.0048448648
6125	2.40816E-5	0.0044649265999999995	1.98008E-5	0.0066246256
6126	2.6652E-6	0.0011431682	0.0011569626	0.0028637606
6127	0.001173559	2.3726E-5	0.0022846332000000004	6.949448E-4
6128	8.575948000000001E-4	0.0097681958	0.0018414396	0.0080431024
6129	0.0033409982	0.001952533	4.3477740000000004E-4	6.351E-6
6130	0.0011086321999999999	0.0029976508	0.0034093992	0.0024503736000000003
6131	0.0019196724	0.0017945792	0.0042684304	0.009780975400000001
6132	0.002891628	0.003158043	0.0019524808	0.001042094
6133	0.0025699106	2.074632E-4	0.0016271198	4.2303740000000005E-4
6134	0.001553706	0.0019274183999999999	0.0081983664	0.006854985599999999
6135	0.0018857598000000001	0.0027775528	0.0051814162	0.005806869
6136	0.0035981076	0.0011488188	0.0059419632	0.0059397594
6137	0.0011672082	0.0025444012	0.0069558547999999994	0.004234259400000001
6138	0.00635902	9.895078E-4	8.20103E-4	0.011906742
6139	0.003184858	0.0010688076000000002	0.0033027618	0.0013035288
6140	0.0014345496	0.0020560572	0.0023847256	0.0024227873999999997
6141	0.0046527924	0.0053050872	0.0020094856000000003	0.0031740467999999997
6142	0.0019888014	0.001880477	0.0044270258	0.011785978800000001
6143	0.004742163400000001	4.418674E-4	0.002165153	0.002164149
6144	0.001000407	0.0026287964	0.0062495522	7.839976E-4
6145	0.0042317386	0.0037112322	0.002341243	0.0044588985999999995
6146	0.001231922	0.004547802599999999	0.0010782084	0.0064180237999999995
6147	0.0031455538	0.0053962812	0.0033417238	0.0122290356
6148	2.892938E-4	0.0016940916	0.004786176	0.0015134222
6149	0.0029635742	2.388236E-4	0.003340626	0.0012165464
6150	0.004136861	0.0018371523999999998	0.0029720047999999997	0.004645827
6151	6.922198E-4	5.224474E-4	0.0021441156	4.55768E-5
6152	0.0043074626	1.9883E-5	0.0033369622000000002	7.995804000000001E-4
6153	0.0024831804	0.0027384062	0.0081567156	0.0015313268
6154	3.712306E-4	0.003785261	0.004352781	8.54902E-4
6155	0.002141295	3.233642E-4	4.9203999999999995E-6	7.851399999999999E-6
6156	5.612535999999999E-4	0.00773558	0.0032780786	0.001964123
6157	0.0017701932	0.0032976242000000004	9.784304E-4	0.009830479
6158	6.08566E-4	8.024678E-4	0.0028294222000000003	0.0025067926
6159	1.80682E-5	8.855661999999999E-4	0.0028895316	0.0014172948
6160	0.002898495	0.0019030954	0.0022708754	0.0162332424
6161	4.060668E-4	0.0013461693999999998	0.010385684800000001	0.010706371199999998
6162	0.0019718584	0.009043368800000002	0.0056901112	0.004310713
6163	4.0694159999999995E-4	0.0010339224	4.74286E-4	0.0028329526
6164	5.10596E-5	9.328634000000001E-4	3.3542479999999997E-4	1.01782E-5
6165	3.5361640000000004E-4	0.004384572	0.0017172252	0.00922636
6166	0.0015623892	0.0021655684	0.005739179	0.0017686232
6167	7.099E-6	0.0065183454	0.0042057288	0.0058400556
6168	0.0013098866000000001	0.00368032	7.488206E-4	0.0078632984
6169	0.0061111692000000006	0.0013274706	0.0046872345999999995	6.841302E-4
6170	0.0044239028	0.0027942462000000003	0.0019875246000000003	0.0042605557999999995
6171	0.0017120858	0.0020401106	0.007399658599999999	0.0032420822000000004
6172	0.0012524802	5.9412E-6	0.0029190746	0.0010528878
6173	3.7308000000000003E-6	0.0051322788	8.8904E-6	0.0015076452
6174	0.0012781334	0.0016444074	0.0033735628	0.0024428432
6175	0.0045168494	4.45586E-4	0.007092543400000001	0.006402479599999999
6176	2.386526E-4	0.0272151282	0.0082070988	4.038E-6
6177	8.000024E-4	0.0014951796000000001	0.0053344454	0.0108153208
6178	7.61383E-4	0.0015389476000000001	0.0078661114	0.0029646262000000002
6179	7.298916E-4	0.0044967874000000005	0.0062230426	0.008951588
6180	0.0016116528000000001	9.956796E-4	7.513594E-4	0.0046427496
6181	0.001721007	0.003634612	7.375048E-4	0.0063464434
6182	2.250984E-4	0.0010781786000000002	0.0020030002	0.007213026599999999
6183	0.0017648798	0.0051105634	4.136366E-4	0.0050962698
6184	0.0025650272	0.0010300094	0.0066529032	0.0037300132
6185	0.001442241	7.153646E-4	0.005583863400000001	0.0067431442000000005
6186	0.001366341	0.004013212	0.00346237	0.0040476658
6187	0.0032998706	0.002432961	0.001219143	6.32798E-5
6188	9.154704000000001E-4	5.372705999999999E-4	0.005063518	0.0041359474
6189	0.0018111536	5.857864000000001E-4	0.002386828	0.0037494833999999998
6190	6.200515999999999E-4	3.401974E-4	8.665278E-4	0.0045675536
6191	2.96508E-5	0.002948107	0.005696207	0.002059172
6192	0.0034535004	0.008148514400000001	0.0108746182	0.0023468698
6193	3.4217059999999997E-4	0.001897231	0.0031496982000000003	7.95218E-4
6194	8.8576E-6	0.0050845308	0.0063699486	0.0060189712
6195	0.0038400566	0.0024304224	0.0022257804	0.0015048246
6196	0.004751431	0.0019996583999999998	0.0080140818	0.0047332544
6197	5.080154E-4	0.0048002285999999995	0.0025681966000000002	0.0027179924
6198	4.679582E-4	0.005650987200000001	8.994135999999999E-4	0.0014823796
6199	9.480021999999999E-4	0.0034533056	0.0052311424	0.0039545738
6200	0.0019248362	0.0039307246	7.731358E-4	0.003794493
6201	0.002011441	4.25196E-5	0.0080912854	0.0072378564
6202	8.235336E-4	0.006578426599999999	6.822248E-4	1.891466E-4
6203	0.001145737	4.254942E-4	0.0033022372	5.6112E-6
6204	0.003495246	0.0011351136	0.0081781852	0.0014777296
6205	4.7686459999999995E-4	0.0016660828	1.3485E-5	0.004118504
6206	3.0239659999999996E-4	0.0036136388	5.554452E-4	1.240234E-4
6207	7.630468E-4	0.0018447068	0.004698309	0.002399342
6208	4.7817840000000003E-4	0.0018625584	0.0063812854000000006	0.0018778032
6209	0.0046498182	7.320721999999999E-4	0.0019280292	0.0082012868
6210	0.005957655	0.0012401578	0.0022998678	0.0026900456
6211	1.9892400000000003E-5	0.0067041614	0.0059588848	0.0075286862
6212	0.0015262694	0.0060754714	0.0043076142000000005	0.0041606348
6213	1.1424039999999999E-4	0.0061739294	0.0086871294	0.0048945438
6214	0.0019320438	4.585600000000001E-6	0.0054854458	0.0025793876
6215	6.8912E-6	4.1752740000000003E-4	0.0046303964	9.249874E-4
6216	0.0010214314	7.97785E-4	0.0044139458	0.0074977234000000005
6217	0.0031610442	0.002528817	8.683494000000001E-4	0.0076884038
6218	0.0019685838	2.2422E-5	0.0022693512000000002	0.0035276572
6219	8.550354E-4	0.0017690344	0.0046129225999999995	3.245812E-4
6220	0.0032486458	6.226788E-4	0.0054270726	0.008523456
6221	4.9124E-6	0.0028976707999999996	5.178600000000001E-6	8.217200000000002E-6
6222	0.0025174524	4.440672E-4	0.0072082044	0.010563461599999999
6223	0.0062722996	7.413166E-4	0.0025083056	0.004681129
6224	0.0018332743999999999	0.0059521548	0.0010023821999999999	0.0010247794
6225	0.0017797523999999998	0.0013189638	0.002264047	0.0040052548
6226	0.0022420222000000003	0.0028690784	0.0066785614000000005	0.001145148
6227	0.0014953893999999999	0.0064033686	0.005430529	0.0010475848000000001
6228	8.910436E-4	0.0020364884	0.0025670312	0.003816152
6229	0.001248683	0.0011935008	0.0025691276000000002	0.004697829
6230	0.0029385152	0.0024276732	0.0052851482	0.0074497795999999995
6231	0.0043443978	0.0075918542	0.0027715122000000003	8.509738E-4
6232	0.0015389733999999998	1.6009179999999998E-4	7.336112E-4	0.0028275232000000003
6233	8.551E-6	0.0027002534	0.0028572384	0.0044901334000000005
6234	0.001403762	0.0083888038	0.0021503428	0.0062934978
6235	0.0023967362	0.0036649362	2.4184E-5	0.0093214216
6236	2.70663E-4	0.0033645268	0.0030956978	0.0045685985999999994
6237	4.6331E-5	0.0028959606	0.0016736838	0.0011130782
6238	0.0050090166	0.0020738761999999997	0.005731584200000001	0.0027758116
6239	1.3065E-5	7.369399999999999E-6	0.0024234967999999996	0.0016902053999999999
6240	0.0062086178	0.0036595482000000004	0.0029524782	0.010657166400000001
6241	0.0025993366	0.0013326972	0.0010754184	0.0014440298
6242	0.003423249	0.001391746	0.0023839404	0.0065645162
6243	2.1704E-5	0.001480252	0.0055418258	0.008297993200000001
6244	0.0018553808	4.920318E-4	1.9014620000000002E-4	0.0050969982
6245	0.0017973674	0.0013072866000000002	0.005278460400000001	0.0031215612
6246	0.0034699436000000003	8.93656E-4	0.0048808694000000005	0.0025844012
6247	0.0033043386	2.77445E-4	0.00154925	0.0014061172
6248	0.004514359	0.0026787282	0.0089904804	0.0072077428
6249	0.001284359	6.709465999999999E-4	6.6022E-6	0.0023904948
6250	0.00377987	0.0055433712	5.7944E-6	0.0030452357999999997
6251	9.7698E-6	0.0430288892	0.0097558362	0.0043491314
6252	2.647864E-4	0.0010239628	0.0029897002	0.0040234254
6253	0.0044297672	8.608725999999999E-4	0.0049931812	0.005143829599999999
6254	6.935636E-4	0.0011612336	0.0062385868	0.0069726152
6255	0.0064075382	0.0030511298	0.0029466657999999996	0.0043107868
6256	0.0011639314	0.0016874023999999999	1.765992E-4	0.006909103
6257	0.0032841406000000003	2.4325720000000002E-4	3.703902E-4	0.0016789776
6258	0.0012850691999999999	0.004763027	0.0030574606	0.005823768599999999
6259	2.37544E-5	0.0024235278	5.755184E-4	0.0067565022
6260	0.0053340296	2.23978E-5	0.0017475076000000001	3.822758E-4
6261	0.0066077072	0.00288385	9.7498E-4	0.0026348267999999997
6262	0.0019032978	0.004645005400000001	7.538436E-4	0.0037815406
6263	0.0033196097999999997	0.0018338024	9.1362E-6	5.5623999999999995E-6
6264	1.7505799999999998E-5	0.0019376261999999999	0.004214804599999999	0.0027360716000000003
6265	0.002852308	0.0020713938	5.411688E-4	0.00269438
6266	0.002825633	0.0055376644000000004	0.006994412	0.0139099482
6267	0.0032757422000000004	0.0034319437999999996	8.738834E-4	8.068254E-4
6268	6.72226E-5	0.0015852662	0.0029483418	0.0028895668
6269	0.0013388004	0.0032071682000000003	1.19944E-5	0.001924623
6270	4.33233E-4	0.001219852	0.0055486238	0.0110154516
6271	0.003719541	0.001907658	3.8346E-6	0.0037649033999999997
6272	0.0035326617999999997	2.18694E-5	0.0045584974	0.0015420783999999998
6273	6.549E-6	0.0017171874	0.0130615174	0.0124312626
6274	6.261044000000001E-4	0.0034357194	6.888528E-4	0.002411413
6275	0.0016205058	4.3033E-5	6.5019E-4	0.0031460916
6276	0.0047939642000000005	0.0014084958000000001	0.0042742012	2.945E-4
6277	1.25932E-5	0.0024555424	0.0033306582000000003	0.0063778322
6278	0.006081876	0.0014317598	0.0018309756	0.0043828626
6279	6.85046E-4	0.0065523884	3.683478E-4	0.0017930158
6280	0.0013760684	0.0015226432	5.543399999999999E-6	0.0041740388
6281	0.008166228400000001	0.0016802406000000001	0.0032023162000000003	0.0091039824
6282	0.003329685	0.0010220214	0.0019801622	0.004190174200000001
6283	0.0020948218	0.0021112346000000002	0.0094238918	7.6228E-6
6284	0.0038689707999999996	0.0024676116	0.0040705068	0.0038330856
6285	0.0049845796	0.0050050016	0.0010430076	0.0038115796
6286	3.8011999999999997E-6	0.0051397848	5.100178E-4	8.6526E-6
6287	0.0011243432	0.0010398784	0.0036825504	0.0022680852
6288	0.0030914028	4.1989599999999995E-5	0.001189082	0.0034919193999999997
6289	6.347044000000001E-4	0.0039183516	0.005289558	0.0020386874
6290	4.602682E-4	0.0032606934	0.0027930054	0.0026181026
6291	2.877006E-4	0.007037513	0.001791227	0.005119782
6292	0.0014178486000000002	0.0049458168	0.0071610196	5.3964E-6
6293	4.1026E-6	0.0127895378	4.98721E-4	0.007379267
6294	6.717808E-4	3.520834E-4	0.0048234914	3.930532E-4
6295	0.0028263524	0.0013019146000000001	0.0037905117999999997	8.2206E-6
6296	0.002151754	0.0014797211999999999	0.001037456	4.541399999999999E-6
6297	1.1095739999999999E-4	0.0040771774	0.0023388114	0.0014588966
6298	0.0051022457999999994	4.837618E-4	3.073452E-4	0.002055791
6299	0.0033937144	0.0010090976	0.0015090943999999998	0.0048464442
6300	0.0052025788	0.015768505199999998	0.0038923076	0.0031358144
6301	0.004726230200000001	0.0075361612000000005	0.0070798217999999994	0.0048715806
6302	0.0022012334	2.05682E-5	0.0087564294	0.0020432464
6303	0.0016431132	0.0042534476	6.465568E-4	0.0093324052
6304	0.0018050616000000002	1.925502E-4	0.0051966034	6.0268000000000005E-6
6305	3.38792E-4	0.0012226372	0.007431312	0.0054891454
6306	0.0013249512	0.011216286	0.0015434298	0.0030968742000000004
6307	0.0016341338000000001	2.3359400000000002E-5	7.3368E-6	3.38136E-4
6308	0.0028212652000000004	0.0200534796	0.0012469634	0.0038566928
6309	3.51866E-5	6.045591999999999E-4	0.0010164778	0.0036296992
6310	0.004569516	0.0034680248	0.0043051334	2.697404E-4
6311	0.0049795984	0.007016693	4.417058E-4	0.0033174263999999998
6312	0.0026431868	0.0045340328	8.1162E-6	0.0090555576
6313	0.0021255507999999998	0.001941621	0.0033208066	0.011873345
6314	4.79039E-4	0.003147657	0.0030560176	0.0017385292
6315	0.0020026658	0.001209555	0.0049956055999999995	0.005533623200000001
6316	0.002527939	0.006340226599999999	0.0050498968	0.0039568194
6317	7.3708E-6	0.0018138371999999999	0.0067469122	0.001537702
6318	0.0031719708	0.0050099526	0.0038164516	0.0079603978
6319	0.0016891623999999998	0.0064725806	0.0033530282	0.0020538866
6320	0.0010010068	0.0019800746000000003	0.003362426	1.2521E-5
6321	0.00149647	0.020572468	0.0023202087999999997	1.431274E-4
6322	0.0019191308	0.0034548486	0.009912993	0.002402967
6323	1.8251200000000002E-5	0.008995401	5.9791999999999994E-6	0.0025539183999999998
6324	0.002029108	2.79124E-5	0.0018611308	0.0039161796
6325	3.22719E-4	0.0066202762000000005	8.425E-6	0.012180759
6326	0.0014055696000000002	0.0043204924000000006	0.0038449464	0.0025588342000000004
6327	0.006929799	0.001912924	0.001564052	0.0015929292
6328	0.002618716	0.0041753193999999995	0.0010736422	0.004160823
6329	0.004132454	0.0020262426	0.0021377602000000003	0.0074266765999999994
6330	0.0020681636000000002	0.0020151623999999997	0.0026866142	0.0054959872
6331	0.005318311	0.008496475199999999	0.0028021777999999997	0.0027825087999999998
6332	8.344E-5	0.0076261852	0.006882118	0.0034606662000000003
6333	0.0014731588	1.35956E-5	0.0051240764	0.007640200400000001
6334	0.003891604	5.67854E-4	0.0016478142	0.0014249853999999998
6335	2.544032E-4	8.135782E-4	0.007834574	0.0049034434000000005
6336	0.0060566398	3.4808020000000003E-4	0.0018346492	0.0038671158
6337	5.444476E-4	0.005275476	0.0028068888	0.0042163488
6338	1.4209E-5	3.79421E-4	0.0015267158	0.0053536644
6339	0.0035505022	0.0016182733999999999	0.0028676406	0.0020710292
6340	2.8983979999999996E-4	0.00266901	0.002014381	0.0055279566
6341	0.0018769224	0.0057773128	0.016224040199999998	0.0025420474
6342	0.0022855638	1.90746E-5	0.009136429599999999	0.0037213312
6343	6.177865999999999E-4	0.007500118	0.0065352238	0.006641737799999999
6344	0.0034472116	0.0011298448000000001	0.0015571332	0.0081344104
6345	5.388982E-4	6.779806E-4	0.0025862236	0.006142972
6346	0.0011042322	0.0036023842	0.0050701096	0.0031692852
6347	0.0056954866	8.110956E-4	7.16952E-5	0.002511054
6348	0.0022182156	0.0035077354	0.0083382856	0.0020662633999999997
6349	0.0048256398	0.0050709138	0.0035672558	5.207578E-4
6350	0.0024584446	0.0015323711999999999	0.0036607786	0.002882272
6351	0.001788253	0.0040781516	0.0017218436	0.0015094554
6352	7.412886E-4	0.0038385166	0.0033771132000000002	0.0021024042
6353	0.0047756816	0.0024100744	0.0022553272	0.0096813882
6354	4.3826140000000004E-4	6.711428000000001E-4	0.0016468518	0.0040380578
6355	0.0016480601999999999	0.002227828	0.0042967916	0.0022364054
6356	0.0010594108	8.866496E-4	4.716198E-4	0.0030363272
6357	0.0020493834	0.007628895	0.0035558808	0.0025785668
6358	0.0026487052000000004	0.0044935396	0.0027826647999999996	0.002265298
6359	0.0063100382000000005	0.0021855124	0.0053155284	0.0026638342
6360	0.0012376066	0.0055803126	0.0050117574000000005	0.0024530548
6361	0.0032745516	8.422778000000001E-4	0.0011368086	0.0042417672000000005
6362	0.0036521882000000003	0.003797342	0.0033696626	0.003940249
6363	0.002057029	0.001008668	0.0021368308	0.0024985486
6364	0.0047227722	0.003614465	0.0040869528	0.0026340257999999997
6365	5.93845E-4	0.0057945057999999995	0.0035369477999999998	0.0026180024
6366	0.0026341422	0.0024404554	4.8383359999999996E-4	0.00771135
6367	4.435048E-4	0.0038197456	0.0062143706	0.0042586718
6368	2.7741999999999996E-6	0.0014386062	0.0058611712	0.0014213954
6369	1.212702E-4	0.004535875	0.0029423076	0.0029244303999999997
6370	0.0032365632	0.0033369216000000003	0.0049125688	0.0044242086
6371	0.0085606222	0.005300195	3.3567359999999997E-4	0.0092383464
6372	0.0025869034	0.0014716234	0.0010687548	0.005674099
6373	0.002549859	0.004799192599999999	0.0017443244	0.0029921196
6374	0.007050968	3.336288E-4	0.0049608327999999995	0.0018168172
6375	8.672E-6	8.967928E-4	0.0039759448	8.56179E-4
6376	7.338986E-4	3.25718E-5	0.0039906132000000006	0.0051691222
6377	0.0019431998000000001	0.007060800599999999	0.0079304994	0.008780238400000001
6378	0.0010101208	4.084276E-4	0.0014298234	0.0015461598000000001
6379	0.002434353	0.008128484200000001	0.0045694236	0.0042675374
6380	0.0038500956	8.843588000000001E-4	0.0033108384	0.010771753
6381	0.0017386046000000001	0.004494357599999999	0.0063399162	8.05664E-4
6382	1.568354E-4	4.961124E-4	0.015619573599999999	0.0031463138
6383	0.0016944166	0.0012101118	0.0044235794000000005	0.0058451996
6384	0.0046559204	0.0012487456	0.003292391	0.0018315503999999999
6385	9.0402E-6	0.010473163800000001	0.0051679138	0.005355009599999999
6386	0.001957009	0.0030078702000000002	0.0020197422	0.0037599506
6387	0.007812906	0.0077928858	0.004886532	0.0081796564
6388	0.0020700174	1.58596E-5	0.0051583826	0.008182622
6389	0.0029479564	1.60066E-5	0.006119711599999999	0.0020293042
6390	6.561974E-4	0.0054595148	0.0027940782000000003	0.0011568201999999999
6391	5.587732E-4	0.0028000836000000003	0.0118153778	0.0074396416
6392	0.0016901898	3.11556E-5	8.4452E-6	0.0029422154
6393	0.0019340332	0.0035130718	0.0016828744	0.0021623137999999997
6394	0.0023253522	4.853764E-4	0.0049515024	0.0036887536
6395	0.0013825292	0.0056634314	0.0049303234000000005	6.0436E-6
6396	0.0021019567999999997	8.354508E-4	0.0060484028	0.0079413646
6397	0.0016450768000000001	0.0035639716	0.007251815	0.003908081
6398	4.7857140000000004E-4	0.0021808724	0.005276093	0.007518088599999999
6399	0.0014635774	0.001827244	2.208426E-4	7.966936E-4
6400	0.0056975292	0.0016194788	0.0031642566	0.0022440736000000003
6401	0.0018480096	2.3751599999999998E-5	0.0074932872000000005	0.0033598976
6402	0.002975434	7.964322E-4	0.0054519874	6.4458E-6
6403	0.006064638400000001	0.0040973884	0.002033459	3.655962E-4
6404	0.004713154	6.545052E-4	0.005350344599999999	0.0063313896
6405	0.0045547564	0.0084611974	0.0010153728000000001	0.0041404438
6406	0.004203834	0.0026019906	0.002000474	0.005487727
6407	0.0020664234	0.0021336908	0.007040190799999999	0.0014730728
6408	0.0024669796	0.012075892800000002	0.0039866784	0.0036216077999999996
6409	0.0019595898	0.012004117199999999	0.0050878544	9.87533E-4
6410	0.0028740976	0.0028470464	0.0042017214	0.0041887517999999995
6411	8.346426E-4	0.003012812	0.0064933536	0.002621855
6412	0.0026833286000000002	0.0025905596000000003	0.0022472512	0.0047404638
6413	6.684874E-4	0.002612463	0.0062589792000000005	0.0017867236
6414	0.0026106882000000004	6.492328000000001E-4	0.012233675	0.006334284599999999
6415	0.0044023322	3.878062E-4	0.005937911	0.0017727648
6416	1.317178E-4	0.0028101617999999997	0.0060102856	0.0014495696000000001
6417	0.0011909758	0.0032648922	0.004590658599999999	0.003193424
6418	0.003289789	2.1669379999999998E-4	0.0050433982	0.0013129513999999998
6419	0.002422767	5.118276E-4	0.001701196	0.0025365974
